id_esp;componente_biologico;especie;subsp_var;sinonimo;genero;familia;orden;clase;phylum_division;reino;nombre_comun;nombre_ingles;habito_crecimiento;ds_004_2014_minagri;ds_043_2006_ag;uicn_2020_3;cites_2019;endemismo;migracion;Columna1;Columna2
3248;Ornitofauna;Sicalis luteola;;;Sicalis;Thraupidae;Passeriformes;Aves;Chordata;Animalia;Chirigue Comun;Grassland YellowFinch;;No categorizada;;LC;No incluida;No endemica;;;
3249;Ornitofauna;Sicalis olivascens;;;Sicalis;Thraupidae;Passeriformes;Aves;Chordata;Animalia;Chirigue Verdoso;Greenish Yellow-Finch;;No categorizada;;LC;No incluida;No endemica;;;
3250;Ornitofauna;Sicalis raimondii;;;Sicalis;Thraupidae;Passeriformes;Aves;Chordata;Animalia;Chirigue de Raimondi;Raimondi’s Yellow-Finch;;No categorizada;;LC;No incluida;EBA 052;;;
3251;Ornitofauna;Sicalis uropygialis;;;Sicalis;Thraupidae;Passeriformes;Aves;Chordata;Animalia;Chirigue de Lomo Brillante;Bright-rumped Yellow-Finch;;No categorizada;;LC;No incluida;No endemica;;;
3252;Ornitofauna;Spatula puna;;Anas puna;Spatula;Anatidae;Anseriformes;Aves;Chordata;Animalia;Pato de la Puna;Puna Teal;;No categorizada;;LC;No incluida;No endemica;;;
3253;Ornitofauna;Spheniscus humboldti;;;Spheniscus;Sphenicidae;Sphenisciformes;Aves;Chordata;Animalia;Pinguino de Humboldt;Humboldt Penguin;;EN;;VU;Apendice I;No endemica;;;
3254;Ornitofauna;Spinus atratus;;Sporagra atrata;Spinus;Fringilidae;Passeriformes;Aves;Chordata;Animalia;Jilguero Negro;Black Siskin;;No categorizada;;LC;No incluida;No endemica;;;
3255;Ornitofauna;Spinus crassirostris;;Sporagra crassirostris;Spinus;Fringilidae;Passeriformes;Aves;Chordata;Animalia;Jilguero de Pico Grueso;Thick-billed Siskin;;No categorizada;;LC;No incluida;No endemica;;;
3256;Ornitofauna;Spinus magellanicus;;Sporagra magellanica;Spinus;Fringilidae;Passeriformes;Aves;Chordata;Animalia;Jilguero Encapuchado;Hooded Siskin;;No categorizada;;LC;No incluida;No endemica;;;
3257;Ornitofauna;Spinus uropygialis;;Sporagra uropygialis;Spinus;Fringilidae;Passeriformes;Aves;Chordata;Animalia;Jilguero Cordillerano;Yellow-rumped Siskin;;No categorizada;;LC;No incluida;No endemica;;;
3258;Ornitofauna;Sporophila telasco;;;Sporophila;Thraupidae;Passeriformes;Aves;Chordata;Animalia;Espiguero de Garganta Castana;Chestnutthroated Seedeater;;No categorizada;;LC;No incluida;No endemica;;;
3259;Ornitofauna;Stercorarius parasiticus;;;Stercorarius;Stercocariide;Charadriiformes;Aves;Chordata;Animalia;Salteador Parasito;Parasitic Jaeger;;No categorizada;;LC;No incluida;No endemica;Migratorio boreal;;
3260;Ornitofauna;Sterna hirundinacea;;;Sterna;Laridae;Charadriiformes;Aves;Chordata;Animalia;Gaviotin Sudamericano;South American Tern;;CR;;LC;No incluida;No endemica;;;
3261;Ornitofauna;Sterna hirundo;;;Sterna;Laridae;Charadriiformes;Aves;Chordata;Animalia;Gaviotin Comun;Common Tern;;No categorizada;;LC;No incluida;No endemica;Migratorio boreal;;
3262;Ornitofauna;Streptoprocne zonaris;;;Streptoprocne;Apodidae;Apodiformes;Aves;Chordata;Animalia;Vencejo de Collar Blanco;White-collared Swift;;No categorizada;;LC;No incluida;No endemica;;;
3263;Ornitofauna;Sula nebouxii;;;Sula;Sulidae;Suliformes;Aves;Chordata;Animalia;Piquero de Pata Azul;Bluefooted Booby;;No categorizada;;LC;No incluida;No endemica;;;
3264;Ornitofauna;Sula variegata;;;Sula;Sulidae;Suliformes;Aves;Chordata;Animalia;Piquero Peruano;Peruvian Booby;;EN;;LC;No incluida;No endemica;;;
3265;Ornitofauna;Systellura longirostris;;;Systellura;Caprimulgidae;Caprimulgiformes;Aves;Chordata;Animalia;Chotacabras de Ala Bandeada;Band-winged Nightjar;;No categorizada;;LC;No incluida;No endemica;;;
3266;Ornitofauna;Thalasseus elegans;;;Thalasseus;Laridae;Charadriiformes;Aves;Chordata;Animalia;Gaviotin Elegante;Elegant Tern;;No categorizada;;NT;No incluida;No endemica;Migratorio boreal;;
3267;Ornitofauna;Thaumastura cora;;;Thaumastura;Trochilidae;Apodiformes;Aves;Chordata;Animalia;Colibri de Cora;Peruvian Sheartail;;No categorizada;;LC;Apendice II;No endemica;;;
3268;Ornitofauna;Theristicus branickii;;;Theristicus;Threskiornitidae;Pelecaniformes;Aves;Chordata;Animalia;Bandurria Andina;Andean Ibis;;No categorizada;;NT;No incluida;No endemica;;;
3269;Ornitofauna;Theristicus melanopis;;;Theristicus;Threskiornitidae;Pelecaniformes;Aves;Chordata;Animalia;Bandurria de Cara Negra;Black-faced Ibis;;VU;;LC;No incluida;No endemica;;;
3270;Ornitofauna;Thinocorus orbignyianus;;;Thinocorus;Thinocoridae;Charadriiformes;Aves;Chordata;Animalia;Agachona de Pecho Gris;Gray-breasted Seedsnipe;;No categorizada;;LC;No incluida;No endemica;;;
3271;Ornitofauna;Tinamotis pentlandii;;;Tinamotis;Tinamidae;Tinamiformes;Aves;Chordata;Animalia;Perdiz de la Puna;Puna Tinamou;;NT;;LC;No incluida;No endemica;;;
3272;Ornitofauna;Tringa flavipes;;;Tringa;Scolopacidae;Charadriiformes;Aves;Chordata;Animalia;Playero Pata Amarilla Menor;Lesser Yellowlegs;;No categorizada;;LC;No incluida;No endemica;Migratorio boreal;;
3273;Ornitofauna;Tringa melanoleuca;;;Tringa;Scolopacidae;Charadriiformes;Aves;Chordata;Animalia;Playero Pata Amarilla Mayor;Greater Yellowlegs;;No categorizada;;LC;No incluida;No endemica;Migratorio boreal;;
3274;Ornitofauna;Troglodytes aedon;;;Troglodytes;Troglodytidae;Passeriformes;Aves;Chordata;Animalia;Cucarachero Comun;House Wren;;No categorizada;;LC;No incluida;No endemica;;;
3275;Ornitofauna;Turdus chiguanco;;;Turdus;Turdidae;Passeriformes;Aves;Chordata;Animalia;Zorzal Chiguanco;Chiguanco Thrush;;No categorizada;;LC;No incluida;No endemica;;;
3276;Ornitofauna;Upucerthia albigula;;;Upucerthia;Furnariidae;Passeriformes;Aves;Chordata;Animalia;Bandurrita de Garganta Blanca;White-throated Earthcreeper;;No categorizada;;LC;No incluida;EBA 052;;;
3277;Ornitofauna;Upucerthia validirostris;;;Upucerthia;Furnariidae;Passeriformes;Aves;Chordata;Animalia;Bandurrita de Pecho Anteado;Buff-breasted Earthcreeper;;No categorizada;;LC;No incluida;No endemica;;;
3278;Ornitofauna;Vanellus resplendens;;;Vanellus;Charadriidae;Charadriiformes;Aves;Chordata;Animalia;Avefria Andina;Andean Lapwing;;No categorizada;;LC;No incluida;No endemica;;;
3279;Ornitofauna;Volatinia jacarina;;;Volatinia;Thraupidae;Passeriformes;Aves;Chordata;Animalia;Semillerito Negro Azulado;Blueblack Grassquit;;No categorizada;;LC;No incluida;No endemica;;;
3280;Ornitofauna;Vultur gryphus;;;Vultur;Cathartidae;Cathartiformes;Aves;Chordata;Animalia;Condor Andino;Andean Condor;;EN;;VU;Apendice I;No endemica;;;
3281;Ornitofauna;Xenospingus concolor;;;Xenospingus;Thraupidae;Passeriformes;Aves;Chordata;Animalia;Fringilo Apizarrado;Slender-billed Finch;;VU;;NT;No incluida;EBA 052;;;
3282;Ornitofauna;Zenaida auriculata;;;Zenaida;Columbidae;Columbiformes;Aves;Chordata;Animalia;Tortola Orejuda;Eared Dove;;No categorizada;;LC;No incluida;No endemica;;;
3283;Ornitofauna;Zenaida meloda;;;Zenaida;Columbidae;Columbiformes;Aves;Chordata;Animalia;Tortola Melodica;West Peruvian Dove;;No categorizada;;LC;No incluida;No endemica;;;
3284;Ornitofauna;Zonotrichia capensis;;;Zonotrichia;Passerellidae;Passeriformes;Aves;Chordata;Animalia;Gorrion de Collar Rufo;Rufous-collared Sparrow;;No categorizada;;LC;No incluida;No endemica;;;
3285;Perifiton;Achnanthes;;;Achnanthes;Achnanthaceae;Achnanthales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3286;Perifiton;Achnanthes clevei;;;Achnanthes;Achnanthaceae;Achnanthales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3287;Perifiton;Achnanthes coarctata;;;Achnanthes;Achnanthaceae;Achnanthales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3288;Perifiton;Achnanthes delicatula;;;Achnanthes;Achnanthaceae;Achnanthales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3289;Perifiton;Achnanthes inflata;;;Achnanthes;Achnanthaceae;Achnanthales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3290;Perifiton;Achnanthes lanceolata;;;Achnanthes;Achnanthaceae;Achnanthales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3291;Perifiton;Achnanthes minutissima;;;Achnanthes;Achnanthaceae;Achnanthales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3292;Perifiton;Achnanthes sp.;;;Achnanthes;Achnanthaceae;Achnanthales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3293;Perifiton;Achnanthes sp.1;;;Achnanthes;Achnanthaceae;Achnanthales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3294;Perifiton;Achnanthidium sp.;;;Achnanthidium;Achnanthidiaceae;Achnanthales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3295;Perifiton;Achnanthidium sp.1;;;Achnanthidium;Achnanthidiaceae;Achnanthales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3296;Perifiton;Acroperus harpae;;;Acroperus;Chydoridae;Diplostraca;Branchiopoda;Arthropoda;Animalia;;;;;;;;;;;
3297;Perifiton;Actinotaenium cucurbita;;;Actinotaenium;Desmidiaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
3298;Perifiton;Acutodesmus sp.;;;Acutodesmus;Scenedesmaceae;Sphaeropleales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3299;Perifiton;Acutodesmus sp.1;;;Acutodesmus;Scenedesmaceae;Sphaeropleales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3300;Perifiton;Acutodesmus sp.2;;;Acutodesmus;Scenedesmaceae;Sphaeropleales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3301;Perifiton;Algas cocales;;;Algas;Scenedesmaceae;Sphaeropleales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3302;Perifiton;Alotanypus sp.1;;;Alotanypus;Chrironomidae;Diptera;Insecta;Arthropoda;Animalia;;;;;;;;;;;
3303;Perifiton;Amphipleura conspicua;;;Amphipleura;Amphipleuraceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3304;Perifiton;Amphipleura rhomboides;;;Amphipleura;Amphipleuraceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3305;Perifiton;Amphipleura sp.1;;;Amphipleura;Amphipleuraceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3306;Perifiton;Amphora mira;;;Amphora;Catenulaceae;Thalassiophysales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3307;Perifiton;Amphora obtusa;;;Amphora;Catenulaceae;Thalassiophysales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3308;Perifiton;Amphora oligotraphenta;;;Amphora;Catenulaceae;Thalassiophysales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3309;Perifiton;Amphora ovalis;;;Amphora;Catenulaceae;Thalassiophysales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3310;Perifiton;Amphora sp.;;;Amphora;Catenulaceae;Thalassiophysales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3311;Perifiton;Amphora sp.1;;;Amphora;Catenulaceae;Thalassiophysales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3312;Perifiton;Amphora sp.3;;;Amphora;Catenulaceae;Thalassiophysales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3313;Perifiton;Anabaena affinis;;;Anabaena;Nostocaceae;Nostocales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3314;Perifiton;Anabaena officinalis;;;Anabaena;Nostocaceae;Nostocales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3315;Perifiton;Anabaena oscillarioides;;Anabaena oscillariodes;Anabaena;Nostocaceae;Nostocales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3316;Perifiton;Anabaena sp.;;;Anabaena;Nostocaceae;Nostocales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3317;Perifiton;Anabaena sp.1;;;Anabaena;Nostocaceae;Nostocales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3318;Perifiton;Anabaena sp.2;;;Anabaena;Nostocaceae;Nostocales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3319;Perifiton;Anabaena sphaerica;;;Anabaena;Nostocaceae;Nostocales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3320;Perifiton;Anabaenopsis sp.1;;;Anabaenopsis;Nostocaceae;Nostocales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3321;Perifiton;Anabaenopsis sp.2;;;Anabaenopsis;Nostocaceae;Nostocales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3322;Perifiton;Ankistrodesmus acicularis;;;Ankistrodesmus;Selenastraceae;Sphaeropleales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3323;Perifiton;Ankistrodesmus angustus;;Ankistrodesmus angutus;Ankistrodesmus;Selenastraceae;Sphaeropleales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3324;Perifiton;Ankistrodesmus densus;;;Ankistrodesmus;Selenastraceae;Sphaeropleales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3325;Perifiton;Ankistrodesmus falcatus;;;Ankistrodesmus;Selenastraceae;Sphaeropleales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3326;Perifiton;Ankistrodesmus fusiformis;;;Ankistrodesmus;Selenastraceae;Sphaeropleales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3327;Perifiton;Ankistrodesmus sp.;;;Ankistrodesmus;Selenastraceae;Sphaeropleales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3328;Perifiton;Ankistrodesmus sp.1;;;Ankistrodesmus;Selenastraceae;Sphaeropleales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3329;Perifiton;Ankistrodesmus sp.2;;;Ankistrodesmus;Selenastraceae;Sphaeropleales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3330;Perifiton;Ankistrodesmus sp.5;;;Ankistrodesmus;Selenastraceae;Sphaeropleales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3331;Perifiton;Ankistrodesmus spiralis;;Dactylococcopsis fascicularis;Ankistrodesmus;Selenastraceae;Sphaeropleales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3332;Perifiton;Anomoeoneis costata;;;Anomoeoneis;Anomoeoneidaceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3333;Perifiton;Anomoeoneis sp.;;;Anomoeoneis;Anomoeoneidaceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3334;Perifiton;Anomoeoneis sp.1;;;Anomoeoneis;Anomoeoneidaceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3335;Perifiton;Anomoeoneis sphaerophora;;;Anomoeoneis;Anomoeoneidaceae;Cymbellales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3336;Perifiton;Aphanizomenon sp.1;;;Aphanizomenon;Nostocaceae;Nostocales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3337;Perifiton;Aphanocapsa sp.1;;;Aphanocapsa;Chroococcaceae;Chroococcales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3338;Perifiton;Aphanocapsa sp.2;;;Aphanocapsa;Chroococcaceae;Chroococcales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3339;Perifiton;Arcella sp.;;;Arcella;Arcellidae;Arcellinida;Lobosa;Protozoa;Protozoa;;;;;;;;;;;
3340;Perifiton;Arcella sp.1;;;Arcella;Arcellidae;Arcellinida;Lobosa;Protozoa;Protozoa;;;;;;;;;;;
3341;Perifiton;Arthrodesmus convergens;;;Arthrodesmus;Desmidiaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
3342;Perifiton;Asplanchna sp.;;;Asplanchna;Asplanchnidae;Ploima;Monogonta;Rotifera;Animalia;;;;;;;;;;;
3343;Perifiton;Astasia sp.1;;;Astasia;Euglenaceae;Polychaeta N.D.;Euglenophyceae;Euglenophycota;Protozoa;;;;;;;;;;;
3344;Perifiton;Aulacoseira granulata;;;Aulacoseira;Aulacoseiraceae;Aulacoseirales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3345;Perifiton;Aulacoseira sp.;;;Aulacoseira;Aulacoseiraceae;Aulacoseirales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3346;Perifiton;Aulacoseira sp.1;;;Aulacoseira;Aulacoseiraceae;Aulacoseirales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3347;Perifiton;Aulacoseira sp.2;;;Aulacoseira;Aulacoseiraceae;Aulacoseirales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3348;Perifiton;Bacillariales N.D.;;Bacillariales indet.;Bacillariales N.D.;Bacillariales N.D.;Bacillariales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3349;Perifiton;Bacillariophyceae N.D.;;;Bacillariophyceae N.D.;Bacillariophyceae N.D.;Bacillariophyceae N.D.;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3350;Perifiton;Bdelloidea N.D.;;;Bdelloidea N.D.;Bdelloidea N.D.;Bdelloidea N.D.;Bdelloidea;Rotifera;Animalia;;;;;;;;;;;
3351;Perifiton;Brachysira follis;;Anomoeoneis follis;Brachysira;Brachysiraceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3352;Perifiton;Bulbochaete minor;;;Bulbochaete;Oedogoniaceae;Oedogoniales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3353;Perifiton;Bulbochaete mirabilis;;;Bulbochaete;Oedogoniaceae;Oedogoniales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3354;Perifiton;Bulbochaete sp.;;;Bulbochaete;Oedogoniaceae;Oedogoniales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3355;Perifiton;Bulbochaete sp.1;;;Bulbochaete;Oedogoniaceae;Oedogoniales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3356;Perifiton;Caloneis incognita;;;Caloneis;Pinnulariaceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3357;Perifiton;Caloneis peruviana;;;Caloneis;Pinnulariaceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3358;Perifiton;Caloneis sp.;;;Caloneis;Pinnulariaceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3359;Perifiton;Caloneis sp.1;;;Caloneis;Pinnulariaceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3360;Perifiton;Caloneis sp.2;;;Caloneis;Pinnulariaceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3361;Perifiton;Caloneis sp.3;;;Caloneis;Pinnulariaceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3362;Perifiton;Caloneis sp.4;;;Caloneis;Pinnulariaceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3363;Perifiton;Caloneis tenuis;;;Caloneis;Pinnulariaceae;Naviculales;Bacillariophyceae;Ochrophyta;Chromista;;;;;;;;;;;
3364;Perifiton;Calothrix sp.1;;;Calothrix;Rivulariaceae;Nostocales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3365;Perifiton;Calothrix sp.3;;;Calothrix;Rivulariaceae;Nostocales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3366;Perifiton;Canthocamptus sp.;;;Canthocamptus;Canthocamptidae;Harpacticoida;Maxillopoda;Arthropoda;Animalia;;;;;;;;;;;
3367;Perifiton;Carteria sp.1;;;Carteria;Chlamydomonadaceae;Chlamydomonadales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3368;Perifiton;Centropyxis sp.2;;;Centropyxis;Centropyxidae;Arcellinida;Lobosa;Protozoa;Protozoa;;;;;;;;;;;
3369;Perifiton;Cephalodella sp.2;;;Cephalodella;Notommatidae;Ploima;Monogonta;Rotifera;Animalia;;;;;;;;;;;
3370;Perifiton;Ceratium hirundinella;;;Ceratium;Ceratiaceae;Gonyaulacales;Dinophyceae;Pyrrophycophyta;Chromista;;;;;;;;;;;
3371;Perifiton;Chaetophora elegans;;;Chaetophora;Chaetophoraceae;Chaetophorales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3372;Perifiton;Chaetophora sp.1;;;Chaetophora;Chaetophoraceae;Chaetophorales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3373;Perifiton;Chamaesiphon sp.;;;Chamaesiphon;Chamaesiphonaceae;Chamaesiphonales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3374;Perifiton;Chlamydomonas;;;Chlamydomonas;Chlamydomonadaceae;Chlamydomonadales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3375;Perifiton;Chlorosarcina sp.1;;;Chlorosarcina;Chlorosarcinaceae;Chlamydomonadales;Chlorophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3376;Perifiton;Chroococcaceae N.D.;;;Chroococcaceae N.D.;Chroococcaceae;Chroococcales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3377;Perifiton;Chroococcales N.D.;;;Chroococcales N.D.;Chroococcales N.D.;Chroococcales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3378;Perifiton;Chroococcus limneticus;;;Chroococcus;Chroococcaceae;Chroococcales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3379;Perifiton;Chroococcus linmeticus;;;Chroococcus;Chroococcaceae;Chroococcales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3380;Perifiton;Chroococcus sp.1;;;Chroococcus;Chroococcaceae;Chroococcales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3381;Perifiton;Chroococcus sp.2;;;Chroococcus;Chroococcaceae;Chroococcales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3382;Perifiton;Chroococcus turgidus;;;Chroococcus;Chroococcaceae;Chroococcales;Cyanophyceae;Cyanobacteria;Bacteria;;;;;;;;;;;
3383;Perifiton;Ciliophora N.D.;;;Ciliophora N.D.;Ciliophora N.D.;Ciliophora N.D.;Ciliophora N.D.;Ciliophora;Protozoa;;;;;;;;;;;
3384;Perifiton;Cladophora glomerata;;;Cladophora;Cladophoraceae;Cladophorales;Ulvophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3385;Perifiton;Cladophora insignis;;;Cladophora;Cladophoraceae;Cladophorales;Ulvophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3386;Perifiton;Cladophora sp.;;;Cladophora;Cladophoraceae;Cladophorales;Ulvophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3387;Perifiton;Cladophora sp.1;;;Cladophora;Cladophoraceae;Cladophorales;Ulvophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3388;Perifiton;Cladophoraceae N.D.;;Phitophora sp.1;Cladophoraceae N.D.;Cladophoraceae;Cladophorales;Ulvophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3389;Perifiton;Closteriopsis sp.1;;;Closteriopsis;Oocystaceae;Chlorellales;Trebouxiophyceae;Chlorophyta;Plantae;;;;;;;;;;;
3390;Perifiton;Closterium acerosum;;;Closterium;Closteriaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
3391;Perifiton;Closterium dianae;;;Closterium;Closteriaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
3392;Perifiton;Closterium ehrenbergii;;;Closterium;Closteriaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
3393;Perifiton;Closterium gracile;;;Closterium;Closteriaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
3394;Perifiton;Closterium lunula;;;Closterium;Closteriaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
3395;Perifiton;Closterium moniliferum;;;Closterium;Closteriaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
3396;Perifiton;Closterium moniliforme;;;Closterium;Closteriaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
3397;Perifiton;Closterium pronum;;;Closterium;Closteriaceae;Desmidiales;Conjugatophyceae;Charophyta;Plantae;;;;;;;;;;;
